country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode
Germany,2014,gov.res5,3,2140,3026,255,1976,2014,gov.res5_gt3,3,39,5,13,119
Germany,2014,gov.res5,4,658,3026,255,1976,2014,gov.res5_gt4,3,39,5,14,119
Italy,1976,import4,1,893,905,189,1976,2013,import4_gt1,4,1,1,1,121
Italy,1976,import4,2,816,905,189,1976,2013,import4_gt2,4,1,1,2,121
Italy,1976,import4,3,509,905,189,1976,2013,import4_gt3,4,1,1,3,121
Italy,1977,import4,1,1038,1042,189,1976,2013,import4_gt1,4,2,1,1,122
Italy,1977,import4,2,1005,1042,189,1976,2013,import4_gt2,4,2,1,2,122
Italy,1977,import4,3,659,1042,189,1976,2013,import4_gt3,4,2,1,3,122
Italy,1978,import4,1,981,1007,189,1976,2013,import4_gt1,4,3,1,1,123
Italy,1978,import4,2,880,1007,189,1976,2013,import4_gt2,4,3,1,2,123
Italy,1978,import4,3,574,1007,189,1976,2013,import4_gt3,4,3,1,3,123
Italy,1979,effort4,1,1125,1146,189,1976,2013,effort4_gt1,4,4,2,4,124
Italy,1979,effort4,2,1078,1146,189,1976,2013,effort4_gt2,4,4,2,5,124
Italy,1979,effort4,3,709,1146,189,1976,2013,effort4_gt3,4,4,2,6,124
Italy,1981,effort4,1,977,1038,189,1976,2013,effort4_gt1,4,6,2,4,126
Italy,1981,effort4,2,881,1038,189,1976,2013,effort4_gt2,4,6,2,5,126
Italy,1981,effort4,3,529,1038,189,1976,2013,effort4_gt3,4,6,2,6,126
Italy,1981,free.eq2,1,619,1201,189,1976,2013,free.eq2_gt1,4,6,3,7,126
Italy,1983,import4,1,982,1012,189,1976,2013,import4_gt1,4,8,1,1,128
Italy,1983,import4,2,875,1012,189,1976,2013,import4_gt2,4,8,1,2,128
Italy,1983,import4,3,498,1012,189,1976,2013,import4_gt3,4,8,1,3,128
Italy,1983,effort4,1,965,1012,189,1976,2013,effort4_gt1,4,8,2,4,128
Italy,1983,effort4,2,865,1012,189,1976,2013,effort4_gt2,4,8,2,5,128
Italy,1983,effort4,3,489,1012,189,1976,2013,effort4_gt3,4,8,2,6,128
Italy,1985,gov.res4,1,1423,1508,189,1976,2013,gov.res4_gt1,4,10,4,8,130
Italy,1985,gov.res4,2,1278,1508,189,1976,2013,gov.res4_gt2,4,10,4,9,130
Italy,1985,gov.res4,3,725,1508,189,1976,2013,gov.res4_gt3,4,10,4,10,130
Italy,1985,gov.res5,1,1548,1580,189,1976,2013,gov.res5_gt1,4,10,5,11,130
Italy,1985,gov.res5,2,1362,1580,189,1976,2013,gov.res5_gt2,4,10,5,12,130
Italy,1985,gov.res5,3,1085,1580,189,1976,2013,gov.res5_gt3,4,10,5,13,130
Italy,1985,gov.res5,4,511,1580,189,1976,2013,gov.res5_gt4,4,10,5,14,130
Italy,1985,taxshare5,1,1517,1521,189,1976,2013,taxshare5_gt1,4,10,6,15,130
Italy,1985,taxshare5,2,1509,1521,189,1976,2013,taxshare5_gt2,4,10,6,16,130
Italy,1985,taxshare5,3,1300,1521,189,1976,2013,taxshare5_gt3,4,10,6,17,130
Italy,1985,taxshare5,4,508,1521,189,1976,2013,taxshare5_gt4,4,10,6,18,130
Italy,1987,taxshare5,1,1002,1003,189,1976,2013,taxshare5_gt1,4,12,6,15,132
Italy,1987,taxshare5,2,989,1003,189,1976,2013,taxshare5_gt2,4,12,6,16,132
Italy,1987,taxshare5,3,793,1003,189,1976,2013,taxshare5_gt3,4,12,6,17,132
Italy,1987,taxshare5,4,282,1003,189,1976,2013,taxshare5_gt4,4,12,6,18,132
Italy,1987,incent4,1,814,986,189,1976,2013,incent4_gt1,4,12,8,23,132
Italy,1987,incent4,2,436,986,189,1976,2013,incent4_gt2,4,12,8,24,132
Italy,1987,incent4,3,193,986,189,1976,2013,incent4_gt3,4,12,8,25,132
Italy,1987,grow5,1,936,968,189,1976,2013,grow5_gt1,4,12,10,30,132
Italy,1987,grow5,2,787,968,189,1976,2013,grow5_gt2,4,12,10,31,132
Italy,1987,grow5,3,619,968,189,1976,2013,grow5_gt3,4,12,10,32,132
Italy,1987,grow5,4,236,968,189,1976,2013,grow5_gt4,4,12,10,33,132
Italy,1987,incgap5,1,1010,1017,189,1976,2013,incgap5_gt1,4,12,11,34,132
Italy,1987,incgap5,2,955,1017,189,1976,2013,incgap5_gt2,4,12,11,35,132
Italy,1987,incgap5,3,886,1017,189,1976,2013,incgap5_gt3,4,12,11,36,132
Italy,1987,incgap5,4,443,1017,189,1976,2013,incgap5_gt4,4,12,11,37,132
Italy,1988,import4,1,979,1007,189,1976,2013,import4_gt1,4,13,1,1,133
Italy,1988,import4,2,836,1007,189,1976,2013,import4_gt2,4,13,1,2,133
Italy,1988,import4,3,464,1007,189,1976,2013,import4_gt3,4,13,1,3,133
Italy,1988,free.eq2,1,595,976,189,1976,2013,free.eq2_gt1,4,13,3,7,133
Italy,1990,free.eq2,1,889,1749,189,1976,2013,free.eq2_gt1,4,15,3,7,135
Italy,1990,gov.res4,1,1802,1937,189,1976,2013,gov.res4_gt1,4,15,4,8,135
Italy,1990,gov.res4,2,1536,1937,189,1976,2013,gov.res4_gt2,4,15,4,9,135
Italy,1990,gov.res4,3,855,1937,189,1976,2013,gov.res4_gt3,4,15,4,10,135
Italy,1990,gov.res5,1,951,972,189,1976,2013,gov.res5_gt1,4,15,5,11,135
Italy,1990,gov.res5,2,833,972,189,1976,2013,gov.res5_gt2,4,15,5,12,135
Italy,1990,gov.res5,3,683,972,189,1976,2013,gov.res5_gt3,4,15,5,13,135
Italy,1990,gov.res5,4,257,972,189,1976,2013,gov.res5_gt4,4,15,5,14,135
Italy,1990,taxshare5,1,971,971,189,1976,2013,taxshare5_gt1,4,15,6,15,135
Italy,1990,taxshare5,2,966,971,189,1976,2013,taxshare5_gt2,4,15,6,16,135
Italy,1990,taxshare5,3,814,971,189,1976,2013,taxshare5_gt3,4,15,6,17,135
Italy,1990,taxshare5,4,302,971,189,1976,2013,taxshare5_gt4,4,15,6,18,135
Italy,1990,incent10,1,1713,1933,189,1976,2013,incent10_gt1,4,15,12,38,135
Italy,1990,incent10,2,1558,1933,189,1976,2013,incent10_gt2,4,15,12,39,135
Italy,1990,incent10,3,1200,1933,189,1976,2013,incent10_gt3,4,15,12,40,135
Italy,1990,incent10,4,1017,1933,189,1976,2013,incent10_gt4,4,15,12,41,135
Italy,1990,incent10,5,843,1933,189,1976,2013,incent10_gt5,4,15,12,42,135
Italy,1990,incent10,6,646,1933,189,1976,2013,incent10_gt6,4,15,12,43,135
Italy,1990,incent10,7,521,1933,189,1976,2013,incent10_gt7,4,15,12,44,135
Italy,1990,incent10,8,373,1933,189,1976,2013,incent10_gt8,4,15,12,45,135
Italy,1990,incent10,9,231,1933,189,1976,2013,incent10_gt9,4,15,12,46,135
Italy,1991,import4,1,1026,1058,189,1976,2013,import4_gt1,4,16,1,1,136
Italy,1991,import4,2,929,1058,189,1976,2013,import4_gt2,4,16,1,2,136
Italy,1991,import4,3,557,1058,189,1976,2013,import4_gt3,4,16,1,3,136
Italy,1992,gov.res5,1,974,991,189,1976,2013,gov.res5_gt1,4,17,5,11,137
Italy,1992,gov.res5,2,898,991,189,1976,2013,gov.res5_gt2,4,17,5,12,137
Italy,1992,gov.res5,3,794,991,189,1976,2013,gov.res5_gt3,4,17,5,13,137
Italy,1992,gov.res5,4,397,991,189,1976,2013,gov.res5_gt4,4,17,5,14,137
Italy,1992,taxshare5,1,987,987,189,1976,2013,taxshare5_gt1,4,17,6,15,137
Italy,1992,taxshare5,2,978,987,189,1976,2013,taxshare5_gt2,4,17,6,16,137
Italy,1992,taxshare5,3,852,987,189,1976,2013,taxshare5_gt3,4,17,6,17,137
Italy,1992,taxshare5,4,393,987,189,1976,2013,taxshare5_gt4,4,17,6,18,137
Italy,1992,grow5,1,901,958,189,1976,2013,grow5_gt1,4,17,10,30,137
Italy,1992,grow5,2,648,958,189,1976,2013,grow5_gt2,4,17,10,31,137
Italy,1992,grow5,3,425,958,189,1976,2013,grow5_gt3,4,17,10,32,137
Italy,1992,grow5,4,174,958,189,1976,2013,grow5_gt4,4,17,10,33,137
Italy,1992,incgap5,1,992,993,189,1976,2013,incgap5_gt1,4,17,11,34,137
Italy,1992,incgap5,2,954,993,189,1976,2013,incgap5_gt2,4,17,11,35,137
Italy,1992,incgap5,3,886,993,189,1976,2013,incgap5_gt3,4,17,11,36,137
Italy,1992,incgap5,4,529,993,189,1976,2013,incgap5_gt4,4,17,11,37,137
Italy,1995,import4,1,977,997,189,1976,2013,import4_gt1,4,20,1,1,140
Italy,1995,import4,2,886,997,189,1976,2013,import4_gt2,4,20,1,2,140
Italy,1995,import4,3,587,997,189,1976,2013,import4_gt3,4,20,1,3,140
Italy,1996,gov.res4,1,942,1057,189,1976,2013,gov.res4_gt1,4,21,4,8,141
Italy,1996,gov.res4,2,799,1057,189,1976,2013,gov.res4_gt2,4,21,4,9,141
Italy,1996,gov.res4,3,437,1057,189,1976,2013,gov.res4_gt3,4,21,4,10,141
Italy,1996,gov.res5,1,979,1065,189,1976,2013,gov.res5_gt1,4,21,5,11,141
Italy,1996,gov.res5,2,845,1065,189,1976,2013,gov.res5_gt2,4,21,5,12,141
Italy,1996,gov.res5,3,693,1065,189,1976,2013,gov.res5_gt3,4,21,5,13,141
Italy,1996,gov.res5,4,381,1065,189,1976,2013,gov.res5_gt4,4,21,5,14,141
Italy,1996,import2,1,1173,1280,189,1976,2013,import2_gt1,4,21,14,51,141
Italy,1999,free.eq2,1,938,1694,189,1976,2013,free.eq2_gt1,4,24,3,7,144
Italy,1999,gov.res4,1,894,980,189,1976,2013,gov.res4_gt1,4,24,4,8,144
Italy,1999,gov.res4,2,764,980,189,1976,2013,gov.res4_gt2,4,24,4,9,144
Italy,1999,gov.res4,3,463,980,189,1976,2013,gov.res4_gt3,4,24,4,10,144
Italy,1999,incgap5,1,971,975,189,1976,2013,incgap5_gt1,4,24,11,34,144
Italy,1999,incgap5,2,948,975,189,1976,2013,incgap5_gt2,4,24,11,35,144
Italy,1999,incgap5,3,823,975,189,1976,2013,incgap5_gt3,4,24,11,36,144
Italy,1999,incgap5,4,465,975,189,1976,2013,incgap5_gt4,4,24,11,37,144
Italy,1999,incent10,1,1691,1922,189,1976,2013,incent10_gt1,4,24,12,38,144
Italy,1999,incent10,2,1549,1922,189,1976,2013,incent10_gt2,4,24,12,39,144
Italy,1999,incent10,3,1239,1922,189,1976,2013,incent10_gt3,4,24,12,40,144
Italy,1999,incent10,4,981,1922,189,1976,2013,incent10_gt4,4,24,12,41,144
Italy,1999,incent10,5,809,1922,189,1976,2013,incent10_gt5,4,24,12,42,144
Italy,1999,incent10,6,550,1922,189,1976,2013,incent10_gt6,4,24,12,43,144
Italy,1999,incent10,7,396,1922,189,1976,2013,incent10_gt7,4,24,12,44,144
Italy,1999,incent10,8,266,1922,189,1976,2013,incent10_gt8,4,24,12,45,144
Italy,1999,incent10,9,170,1922,189,1976,2013,incent10_gt9,4,24,12,46,144
Italy,2001,incgap5,1,974,979,189,1976,2013,incgap5_gt1,4,26,11,34,146
Italy,2001,incgap5,2,961,979,189,1976,2013,incgap5_gt2,4,26,11,35,146
Italy,2001,incgap5,3,898,979,189,1976,2013,incgap5_gt3,4,26,11,36,146
Italy,2001,incgap5,4,486,979,189,1976,2013,incgap5_gt4,4,26,11,37,146
Italy,2002,redist2,1,624,843,189,1976,2013,redist2_gt1,4,27,15,52,147
Italy,2003,gov.res5,1,1149,1166,189,1976,2013,gov.res5_gt1,4,28,5,11,148
Italy,2003,gov.res5,2,1072,1166,189,1976,2013,gov.res5_gt2,4,28,5,12,148
Italy,2003,gov.res5,3,921,1166,189,1976,2013,gov.res5_gt3,4,28,5,13,148
Italy,2003,gov.res5,4,397,1166,189,1976,2013,gov.res5_gt4,4,28,5,14,148
Italy,2005,incent10,1,916,987,189,1976,2013,incent10_gt1,4,30,12,38,150
Italy,2005,incent10,2,869,987,189,1976,2013,incent10_gt2,4,30,12,39,150
Italy,2005,incent10,3,706,987,189,1976,2013,incent10_gt3,4,30,12,40,150
Italy,2005,incent10,4,525,987,189,1976,2013,incent10_gt4,4,30,12,41,150
Italy,2005,incent10,5,389,987,189,1976,2013,incent10_gt5,4,30,12,42,150
Italy,2005,incent10,6,241,987,189,1976,2013,incent10_gt6,4,30,12,43,150
Italy,2005,incent10,7,178,987,189,1976,2013,incent10_gt7,4,30,12,44,150
Italy,2005,incent10,8,113,987,189,1976,2013,incent10_gt8,4,30,12,45,150
Italy,2005,incent10,9,73,987,189,1976,2013,incent10_gt9,4,30,12,46,150
Italy,2006,gov.res5,1,1485,1506,189,1976,2013,gov.res5_gt1,4,31,5,11,151
Italy,2006,gov.res5,2,1403,1506,189,1976,2013,gov.res5_gt2,4,31,5,12,151
Italy,2006,gov.res5,3,1215,1506,189,1976,2013,gov.res5_gt3,4,31,5,13,151
Italy,2006,gov.res5,4,501,1506,189,1976,2013,gov.res5_gt4,4,31,5,14,151
Italy,2008,future.red4,1,992,1002,189,1976,2013,future.red4_gt1,4,33,16,53,153
Italy,2008,future.red4,2,970,1002,189,1976,2013,future.red4_gt2,4,33,16,54,153
Italy,2008,future.red4,3,719,1002,189,1976,2013,future.red4_gt3,4,33,16,55,153
Italy,2009,free.eq2,1,737,1330,189,1976,2013,free.eq2_gt1,4,34,3,7,154
Italy,2009,incent10,1,1290,1452,189,1976,2013,incent10_gt1,4,34,12,38,154
Italy,2009,incent10,2,1185,1452,189,1976,2013,incent10_gt2,4,34,12,39,154
Italy,2009,incent10,3,940,1452,189,1976,2013,incent10_gt3,4,34,12,40,154
Italy,2009,incent10,4,757,1452,189,1976,2013,incent10_gt4,4,34,12,41,154
Italy,2009,incent10,5,623,1452,189,1976,2013,incent10_gt5,4,34,12,42,154
Italy,2009,incent10,6,449,1452,189,1976,2013,incent10_gt6,4,34,12,43,154
Italy,2009,incent10,7,359,1452,189,1976,2013,incent10_gt7,4,34,12,44,154
Italy,2009,incent10,8,245,1452,189,1976,2013,incent10_gt8,4,34,12,45,154
Italy,2009,incent10,9,150,1452,189,1976,2013,incent10_gt9,4,34,12,46,154
Italy,2009,grow4,1,890,971,189,1976,2013,grow4_gt1,4,34,17,56,154
Italy,2009,grow4,2,654,971,189,1976,2013,grow4_gt2,4,34,17,57,154
Italy,2009,grow4,3,282,971,189,1976,2013,grow4_gt3,4,34,17,58,154
Italy,2009,incgap4,1,1008,1027,189,1976,2013,incgap4_gt1,4,34,18,59,154
Italy,2009,incgap4,2,907,1027,189,1976,2013,incgap4_gt2,4,34,18,60,154
Italy,2009,incgap4,3,406,1027,189,1976,2013,incgap4_gt3,4,34,18,61,154
Italy,2009,redist4,1,992,1016,189,1976,2013,redist4_gt1,4,34,19,62,154
Italy,2009,redist4,2,888,1016,189,1976,2013,redist4_gt2,4,34,19,63,154
Italy,2009,redist4,3,430,1016,189,1976,2013,redist4_gt3,4,34,19,64,154
Italy,2010,grow4,1,890,956,189,1976,2013,grow4_gt1,4,35,17,56,155
Italy,2010,grow4,2,608,956,189,1976,2013,grow4_gt2,4,35,17,57,155
Italy,2010,grow4,3,255,956,189,1976,2013,grow4_gt3,4,35,17,58,155
Italy,2010,incgap4,1,981,1002,189,1976,2013,incgap4_gt1,4,35,18,59,155
Italy,2010,incgap4,2,876,1002,189,1976,2013,incgap4_gt2,4,35,18,60,155
Italy,2010,incgap4,3,362,1002,189,1976,2013,incgap4_gt3,4,35,18,61,155
Italy,2010,redist4,1,980,998,189,1976,2013,redist4_gt1,4,35,19,62,155
Italy,2010,redist4,2,902,998,189,1976,2013,redist4_gt2,4,35,19,63,155
Italy,2010,redist4,3,391,998,189,1976,2013,redist4_gt3,4,35,19,64,155
Italy,2011,gov.res5,1,1035,1056,189,1976,2013,gov.res5_gt1,4,36,5,11,156
Italy,2011,gov.res5,2,987,1056,189,1976,2013,gov.res5_gt2,4,36,5,12,156
Italy,2011,gov.res5,3,925,1056,189,1976,2013,gov.res5_gt3,4,36,5,13,156
Italy,2011,gov.res5,4,611,1056,189,1976,2013,gov.res5_gt4,4,36,5,14,156
Italy,2011,taxshare5,1,1069,1069,189,1976,2013,taxshare5_gt1,4,36,6,15,156
Italy,2011,taxshare5,2,1066,1069,189,1976,2013,taxshare5_gt2,4,36,6,16,156
Italy,2011,taxshare5,3,1001,1069,189,1976,2013,taxshare5_gt3,4,36,6,17,156
Italy,2011,taxshare5,4,476,1069,189,1976,2013,taxshare5_gt4,4,36,6,18,156
Italy,2011,incgap5,1,1047,1054,189,1976,2013,incgap5_gt1,4,36,11,34,156
Italy,2011,incgap5,2,1038,1054,189,1976,2013,incgap5_gt2,4,36,11,35,156
Italy,2011,incgap5,3,1004,1054,189,1976,2013,incgap5_gt3,4,36,11,36,156
Italy,2011,incgap5,4,719,1054,189,1976,2013,incgap5_gt4,4,36,11,37,156
Italy,2013,gov.res5,1,936,943,189,1976,2013,gov.res5_gt1,4,38,5,11,158
Italy,2013,gov.res5,2,886,943,189,1976,2013,gov.res5_gt2,4,38,5,12,158
Italy,2013,gov.res5,3,783,943,189,1976,2013,gov.res5_gt3,4,38,5,13,158
Italy,2013,gov.res5,4,408,943,189,1976,2013,gov.res5_gt4,4,38,5,14,158
Poland,1987,incent4,1,1076,1772,179,1987,2015,incent4_gt1,5,12,8,23,172
Poland,1987,incent4,2,190,1772,179,1987,2015,incent4_gt2,5,12,8,24,172
Poland,1987,incent4,3,41,1772,179,1987,2015,incent4_gt3,5,12,8,25,172
Poland,1987,grow5,1,1305,1646,179,1987,2015,grow5_gt1,5,12,10,30,172
Poland,1987,grow5,2,862,1646,179,1987,2015,grow5_gt2,5,12,10,31,172
Poland,1987,grow5,3,582,1646,179,1987,2015,grow5_gt3,5,12,10,32,172
Poland,1987,grow5,4,224,1646,179,1987,2015,grow5_gt4,5,12,10,33,172
Poland,1987,incgap5,1,1806,1858,179,1987,2015,incgap5_gt1,5,12,11,34,172
Poland,1987,incgap5,2,1670,1858,179,1987,2015,incgap5_gt2,5,12,11,35,172
Poland,1987,incgap5,3,1516,1858,179,1987,2015,incgap5_gt3,5,12,11,36,172
Poland,1987,incgap5,4,855,1858,179,1987,2015,incgap5_gt4,5,12,11,37,172
Poland,1989,free.eq2,1,33,514,179,1987,2015,free.eq2_gt1,5,14,3,7,174
Poland,1989,incent10,1,560,918,179,1987,2015,incent10_gt1,5,14,12,38,174
Poland,1989,incent10,2,417,918,179,1987,2015,incent10_gt2,5,14,12,39,174
Poland,1989,incent10,3,249,918,179,1987,2015,incent10_gt3,5,14,12,40,174
Poland,1989,incent10,4,190,918,179,1987,2015,incent10_gt4,5,14,12,41,174
Poland,1989,incent10,5,150,918,179,1987,2015,incent10_gt5,5,14,12,42,174
Poland,1989,incent10,6,112,918,179,1987,2015,incent10_gt6,5,14,12,43,174
Poland,1989,incent10,7,97,918,179,1987,2015,incent10_gt7,5,14,12,44,174
Poland,1989,incent10,8,68,918,179,1987,2015,incent10_gt8,5,14,12,45,174
Poland,1989,incent10,9,48,918,179,1987,2015,incent10_gt9,5,14,12,46,174
Poland,1990,free.eq2,1,387,882,179,1987,2015,free.eq2_gt1,5,15,3,7,175
Poland,1990,incent10,1,705,955,179,1987,2015,incent10_gt1,5,15,12,38,175
Poland,1990,incent10,2,594,955,179,1987,2015,incent10_gt2,5,15,12,39,175
Poland,1990,incent10,3,370,955,179,1987,2015,incent10_gt3,5,15,12,40,175
Poland,1990,incent10,4,248,955,179,1987,2015,incent10_gt4,5,15,12,41,175
Poland,1990,incent10,5,185,955,179,1987,2015,incent10_gt5,5,15,12,42,175
Poland,1990,incent10,6,120,955,179,1987,2015,incent10_gt6,5,15,12,43,175
Poland,1990,incent10,7,81,955,179,1987,2015,incent10_gt7,5,15,12,44,175
Poland,1990,incent10,8,54,955,179,1987,2015,incent10_gt8,5,15,12,45,175
Poland,1990,incent10,9,37,955,179,1987,2015,incent10_gt9,5,15,12,46,175
Poland,1991,gov.res4,1,860,938,179,1987,2015,gov.res4_gt1,5,16,4,8,176
Poland,1991,gov.res4,2,682,938,179,1987,2015,gov.res4_gt2,5,16,4,9,176
Poland,1991,gov.res4,3,297,938,179,1987,2015,gov.res4_gt3,5,16,4,10,176
Poland,1992,gov.res5,1,1493,1531,179,1987,2015,gov.res5_gt1,5,17,5,11,177
Poland,1992,gov.res5,2,1339,1531,179,1987,2015,gov.res5_gt2,5,17,5,12,177
Poland,1992,gov.res5,3,1190,1531,179,1987,2015,gov.res5_gt3,5,17,5,13,177
Poland,1992,gov.res5,4,463,1531,179,1987,2015,gov.res5_gt4,5,17,5,14,177
Poland,1992,taxshare5,1,1396,1413,179,1987,2015,taxshare5_gt1,5,17,6,15,177
Poland,1992,taxshare5,2,1327,1413,179,1987,2015,taxshare5_gt2,5,17,6,16,177
Poland,1992,taxshare5,3,1074,1413,179,1987,2015,taxshare5_gt3,5,17,6,17,177
Poland,1992,taxshare5,4,332,1413,179,1987,2015,taxshare5_gt4,5,17,6,18,177
Poland,1992,grow5,1,2540,2794,179,1987,2015,grow5_gt1,5,17,10,30,177
Poland,1992,grow5,2,1806,2794,179,1987,2015,grow5_gt2,5,17,10,31,177
Poland,1992,grow5,3,1288,2794,179,1987,2015,grow5_gt3,5,17,10,32,177
Poland,1992,grow5,4,276,2794,179,1987,2015,grow5_gt4,5,17,10,33,177
Poland,1992,incgap5,1,1522,1539,179,1987,2015,incgap5_gt1,5,17,11,34,177
Poland,1992,incgap5,2,1409,1539,179,1987,2015,incgap5_gt2,5,17,11,35,177
Poland,1992,incgap5,3,1319,1539,179,1987,2015,incgap5_gt3,5,17,11,36,177
Poland,1992,incgap5,4,649,1539,179,1987,2015,incgap5_gt4,5,17,11,37,177
Poland,1997,gov.res4,1,1046,1093,179,1987,2015,gov.res4_gt1,5,22,4,8,182
Poland,1997,gov.res4,2,908,1093,179,1987,2015,gov.res4_gt2,5,22,4,9,182
Poland,1997,gov.res4,3,522,1093,179,1987,2015,gov.res4_gt3,5,22,4,10,182
Poland,1997,gov.res5,1,1050,1084,179,1987,2015,gov.res5_gt1,5,22,5,11,182
Poland,1997,gov.res5,2,967,1084,179,1987,2015,gov.res5_gt2,5,22,5,12,182
Poland,1997,gov.res5,3,833,1084,179,1987,2015,gov.res5_gt3,5,22,5,13,182
Poland,1997,gov.res5,4,441,1084,179,1987,2015,gov.res5_gt4,5,22,5,14,182
Poland,1997,incent10,1,888,1100,179,1987,2015,incent10_gt1,5,22,12,38,182
Poland,1997,incent10,2,777,1100,179,1987,2015,incent10_gt2,5,22,12,39,182
Poland,1997,incent10,3,550,1100,179,1987,2015,incent10_gt3,5,22,12,40,182
Poland,1997,incent10,4,428,1100,179,1987,2015,incent10_gt4,5,22,12,41,182
Poland,1997,incent10,5,348,1100,179,1987,2015,incent10_gt5,5,22,12,42,182
Poland,1997,incent10,6,254,1100,179,1987,2015,incent10_gt6,5,22,12,43,182
Poland,1997,incent10,7,190,1100,179,1987,2015,incent10_gt7,5,22,12,44,182
Poland,1997,incent10,8,120,1100,179,1987,2015,incent10_gt8,5,22,12,45,182
Poland,1997,incent10,9,63,1100,179,1987,2015,incent10_gt9,5,22,12,46,182
Poland,1999,free.eq2,1,396,941,179,1987,2015,free.eq2_gt1,5,24,3,7,184
Poland,1999,gov.res4,1,1023,1062,179,1987,2015,gov.res4_gt1,5,24,4,8,184
Poland,1999,gov.res4,2,955,1062,179,1987,2015,gov.res4_gt2,5,24,4,9,184
Poland,1999,gov.res4,3,630,1062,179,1987,2015,gov.res4_gt3,5,24,4,10,184
Poland,1999,gov.res5,1,2173,2196,179,1987,2015,gov.res5_gt1,5,24,5,11,184
Poland,1999,gov.res5,2,2061,2196,179,1987,2015,gov.res5_gt2,5,24,5,12,184
Poland,1999,gov.res5,3,1875,2196,179,1987,2015,gov.res5_gt3,5,24,5,13,184
Poland,1999,gov.res5,4,807,2196,179,1987,2015,gov.res5_gt4,5,24,5,14,184
Poland,1999,grow5,1,1941,2147,179,1987,2015,grow5_gt1,5,24,10,30,184
Poland,1999,grow5,2,1278,2147,179,1987,2015,grow5_gt2,5,24,10,31,184
Poland,1999,grow5,3,966,2147,179,1987,2015,grow5_gt3,5,24,10,32,184
Poland,1999,grow5,4,303,2147,179,1987,2015,grow5_gt4,5,24,10,33,184
Poland,1999,incgap5,1,1126,1135,179,1987,2015,incgap5_gt1,5,24,11,34,184
Poland,1999,incgap5,2,1084,1135,179,1987,2015,incgap5_gt2,5,24,11,35,184
Poland,1999,incgap5,3,1017,1135,179,1987,2015,incgap5_gt3,5,24,11,36,184
Poland,1999,incgap5,4,560,1135,179,1987,2015,incgap5_gt4,5,24,11,37,184
Poland,1999,incent10,1,865,1078,179,1987,2015,incent10_gt1,5,24,12,38,184
Poland,1999,incent10,2,777,1078,179,1987,2015,incent10_gt2,5,24,12,39,184
Poland,1999,incent10,3,628,1078,179,1987,2015,incent10_gt3,5,24,12,40,184
Poland,1999,incent10,4,528,1078,179,1987,2015,incent10_gt4,5,24,12,41,184
Poland,1999,incent10,5,448,1078,179,1987,2015,incent10_gt5,5,24,12,42,184
Poland,1999,incent10,6,323,1078,179,1987,2015,incent10_gt6,5,24,12,43,184
Poland,1999,incent10,7,282,1078,179,1987,2015,incent10_gt7,5,24,12,44,184
Poland,1999,incent10,8,211,1078,179,1987,2015,incent10_gt8,5,24,12,45,184
Poland,1999,incent10,9,154,1078,179,1987,2015,incent10_gt9,5,24,12,46,184
Poland,2002,gov.res5,1,2021,2052,179,1987,2015,gov.res5_gt1,5,27,5,11,187
Poland,2002,gov.res5,2,1839,2052,179,1987,2015,gov.res5_gt2,5,27,5,12,187
Poland,2002,gov.res5,3,1648,2052,179,1987,2015,gov.res5_gt3,5,27,5,13,187
Poland,2002,gov.res5,4,568,2052,179,1987,2015,gov.res5_gt4,5,27,5,14,187
Poland,2004,gov.res5,1,1655,1680,179,1987,2015,gov.res5_gt1,5,29,5,11,189
Poland,2004,gov.res5,2,1507,1680,179,1987,2015,gov.res5_gt2,5,29,5,12,189
Poland,2004,gov.res5,3,1378,1680,179,1987,2015,gov.res5_gt3,5,29,5,13,189
Poland,2004,gov.res5,4,630,1680,179,1987,2015,gov.res5_gt4,5,29,5,14,189
Poland,2005,incent10,1,777,941,179,1987,2015,incent10_gt1,5,30,12,38,190
Poland,2005,incent10,2,690,941,179,1987,2015,incent10_gt2,5,30,12,39,190
Poland,2005,incent10,3,470,941,179,1987,2015,incent10_gt3,5,30,12,40,190
Poland,2005,incent10,4,341,941,179,1987,2015,incent10_gt4,5,30,12,41,190
Poland,2005,incent10,5,274,941,179,1987,2015,incent10_gt5,5,30,12,42,190
Poland,2005,incent10,6,182,941,179,1987,2015,incent10_gt6,5,30,12,43,190
Poland,2005,incent10,7,128,941,179,1987,2015,incent10_gt7,5,30,12,44,190
Poland,2005,incent10,8,83,941,179,1987,2015,incent10_gt8,5,30,12,45,190
Poland,2005,incent10,9,54,941,179,1987,2015,incent10_gt9,5,30,12,46,190
Poland,2006,gov.res5,1,1655,1671,179,1987,2015,gov.res5_gt1,5,31,5,11,191
Poland,2006,gov.res5,2,1522,1671,179,1987,2015,gov.res5_gt2,5,31,5,12,191
Poland,2006,gov.res5,3,1356,1671,179,1987,2015,gov.res5_gt3,5,31,5,13,191
Poland,2006,gov.res5,4,515,1671,179,1987,2015,gov.res5_gt4,5,31,5,14,191
Poland,2008,free.eq2,1,545,1358,179,1987,2015,free.eq2_gt1,5,33,3,7,193
Poland,2008,gov.res4,1,1213,1252,179,1987,2015,gov.res4_gt1,5,33,4,8,193
Poland,2008,gov.res4,2,1106,1252,179,1987,2015,gov.res4_gt2,5,33,4,9,193
